"","opa_number","street_address","zip_code","principal_due","penalty_due","interest_due","other_charges_due","total_due","is_actionable","payment_agreement","num_years_owed","most_recent_year_owed","oldest_year_owed","year_of_last_assessment","taxable_assessment","mailing_city","mailing_state","general_building_description","building_category","exempt_abatement_assessment","homestead_value","net_tax_value_after_homestead","sheriff_sale","liens_sold_1990s","liens_sold_2015","assessment_under_appeal","year_month","full_address","latitude","longitude","delinquent"
"13536",514253300,"5533 UPLAND ST",19143,79.96,5.6,10.79,63.03,159.38,TRUE,FALSE,1,2020,2020,2022,54400,NA,NA,"house","residential",0,0,761.49,"N",FALSE,"N",FALSE,202206,"5533 Upland St, Philadelphia, PA, USA",39.93657608,-75.22260172,1
"13537",421163400,"232 E SHELDON ST",19120,19.51,1.37,6.29,35.01,62.18,TRUE,FALSE,4,2020,2016,2022,91000,NA,NA,"house","residential",0,0,1273.82,"N",FALSE,"N",FALSE,202206,"232 E Sheldon St, Philadelphia, PA, USA",40.02764756,-75.12006314,1
"13538",421166100,"346 E SHELDON ST",19120,575.76,39.34,160.27,139.56,914.93,TRUE,FALSE,6,2021,2016,2022,52300,NA,NA,"house","residential",0,629.91,102.19,"N",FALSE,"N",FALSE,202206,"346 E Sheldon St, Philadelphia, PA, USA",40.02788414,-75.11841451,1
"13539",421169500,"303 E SHELDON ST",19120,1559.34,101.2,150.63,541.84,2353.01,TRUE,FALSE,2,2021,2020,2022,94400,NA,NA,"house","residential",0,629.91,691.5,"N",FALSE,"N",FALSE,202206,"303 E Sheldon St, Philadelphia, PA, USA",40.02790546,-75.11907839,1
"13540",421179900,"125 E DUNCANNON AVE",19120,3205.1,242.09,441.41,690.64,4579.24,TRUE,FALSE,3,2021,2019,2022,87500,"PHILA","PA","house","residential",0,0,1224.83,"N",FALSE,"N",FALSE,202206,"125 E Duncannon Ave, Philadelphia, PA, USA",40.02914252,-75.12219245,1
"13541",421187100,"130 E WELLENS ST",19120,4180.63,299.21,1821.52,1475.49,7776.85,TRUE,FALSE,7,2021,2015,2022,47600,NA,NA,"house","residential",0,629.91,36.39,"N",FALSE,"N",FALSE,202206,"130 E Wellens St, Philadelphia, PA, USA",40.02982057,-75.12195193,1
"13542",372209200,"2721 N WARNOCK ST",19133,373.46,53.63,19.61,614.37,1061.07,TRUE,FALSE,5,2021,2016,2022,23200,NA,NA,"house","residential",0,0,324.75,"N",FALSE,"N",FALSE,202206,"2721 N Warnock St, Philadelphia, PA, USA",39.99407187,-75.14826215,1
"13543",372213400,"3013 N WARNOCK ST",19133,1332.38,113.8,234.04,564.19,2244.41,TRUE,FALSE,4,2021,2017,2022,31600,"PHILADELPHIA","PA","house","residential",0,0,442.34,"N",FALSE,"N",FALSE,202206,"3013 N Warnock St, Philadelphia, PA, USA",39.99793314,-75.14759799,1
"13544",401204100,"1943 S 65TH ST",19142,317.34,58.63,69.21,354.12,799.3,TRUE,FALSE,3,2021,2019,2022,71300,"PHILADELPHIA","PA","house","residential",0,629.91,368.15,"N",FALSE,"N",FALSE,202206,"1943 S 65th St, Philadelphia, PA, USA",39.92817716,-75.23730412,1
"13545",651117600,"4022 CHIPPENDALE AVE",19136,5313.68,353.81,751.98,1479.24,7898.71,TRUE,FALSE,3,2021,2019,2022,112700,"RICHBORO","PA","house","residential",0,0,1577.57,"N",FALSE,"N",FALSE,202206,"4022 Chippendale Ave, Philadelphia, PA, USA",40.03887252,-75.03436984,1
"13546",651122900,"4021 CHIPPENDALE AVE",19136,3296.99,219.72,471.85,1041.68,5030.24,TRUE,FALSE,3,2021,2019,2022,113700,NA,NA,"house","residential",0,629.91,961.66,"N",FALSE,"N",FALSE,202206,"4021 Chippendale Ave, Philadelphia, PA, USA",40.03895024,-75.03425775,1
"13547",651125700,"4303 CHIPPENDALE AVE",19136,102.89,7.2,14.66,130.37,255.12,TRUE,FALSE,1,2020,2020,2022,122500,NA,NA,"house","residential",0,0,1714.76,"N",FALSE,"N",FALSE,202206,"4303 Chippendale Ave, Philadelphia, PA, USA",40.03726375,-75.03278023,1
"13548",521129700,"5307 ARLINGTON ST",19131,1085.41,71.43,56.97,274.39,1488.2,TRUE,FALSE,2,2021,2020,2022,67400,NA,NA,"house","residential",0,0,943.47,"N",FALSE,"N",FALSE,202206,"5307 Arlington St, Philadelphia, PA, USA",39.98716286,-75.22984372,1
"13549",521134200,"5248 LEBANON AVE",19131,1580.43,132.2,482.66,425.12,2620.41,TRUE,FALSE,3,2021,2018,2022,95500,NA,NA,"house","residential",0,0,1336.81,"N",FALSE,"N",FALSE,202206,"5248 Lebanon Ave, Philadelphia, PA, USA",39.98809716,-75.22882993,1
"13550",521134800,"5304 LEBANON AVE",19131,1993,132.24,269.47,434.5,2829.21,TRUE,FALSE,3,2021,2019,2022,90200,NA,NA,"house","residential",0,629.91,632.71,"N",FALSE,"N",FALSE,202206,"5304 Lebanon Ave, Philadelphia, PA, USA",39.98783915,-75.23008518,1
"13551",421252100,"706 E OLNEY AVE",19120,20.62,1.44,4.79,4.83,31.68,TRUE,FALSE,1,2019,2019,2022,105700,NA,NA,"house","residential",0,0,1479.59,"N",FALSE,"N",FALSE,202206,"706 E Olney Ave, Philadelphia, PA, USA",40.03184818,-75.11284317,1
"13552",886810573,"2722 N 11TH ST",19133,1126.34,68.47,67.16,335.07,1597.04,TRUE,FALSE,2,2021,2020,2022,70800,"PHILA","PA","house","residential",0,0,991.06,"N",FALSE,"N",FALSE,202206,"2722 N 11th St, Philadelphia, PA, USA",39.99391085,-75.14917081,1
"13553",372230800,"2734 N 11TH ST",19133,286.51,110.2,219.58,542.56,1158.85,TRUE,FALSE,4,2021,2017,2022,10300,"PHILADELPHIA","PA","house","residential",0,0,144.18,"N",FALSE,"N",FALSE,202206,"2734 N 11th St, Philadelphia, PA, USA",39.99412784,-75.14912329,1
"13554",403038900,"2106 SHIELDS ST",19142,1407.25,219.49,307.22,746.3,2680.26,TRUE,FALSE,4,2021,2017,2022,55600,"BROOKLYN","NY","house","residential",0,0,778.29,"N",FALSE,"N",FALSE,202206,"2106 Shields St, Philadelphia, PA, USA",39.92515469,-75.23730822,1
"13555",395262700,"2815 S ALDER ST",19148,654.08,408.03,608.86,368.29,2039.26,TRUE,FALSE,3,2021,2019,2022,225200,"SECANE","PA","house","residential",0,0,3152.35,"N",FALSE,"N",FALSE,202206,"2815 S Alder St, Philadelphia, PA, USA",39.91446701,-75.16542637,1
"13556",395289400,"2724 S 11TH ST",19148,5996.05,424.48,588.97,614.43,7623.93,TRUE,FALSE,2,2021,2020,2022,207200,"PHILADELPHIA","PA","house","residential",0,0,2900.39,"N",FALSE,"N",FALSE,202206,"2724 S 11th St, Philadelphia, PA, USA",39.91544964,-75.16646857,1
"13557",453227500,"4638 E THOMPSON ST",19137,7899.94,634.82,1639.58,1936.61,12110.95,TRUE,FALSE,8,2021,2014,2022,169400,NA,NA,"house","residential",0,0,2371.26,"Y",FALSE,"N",FALSE,202206,"4638 E Thompson St, Philadelphia, PA, USA",40.00216753,-75.06977203,1
"13558",321015400,"1519 W NORRIS ST",19121,9424.39,627.69,1337.94,974.22,12364.24,TRUE,FALSE,3,2021,2019,2022,243900,NA,NA,"house","residential",0,629.91,2784.2,"N",FALSE,"N",FALSE,202206,"1519 W Norris St, Philadelphia, PA, USA",39.98351954,-75.15889036,1
"13559",321019400,"1530 PAGE ST",19121,8044.35,535.62,1138.06,873.89,10591.92,TRUE,FALSE,3,2021,2019,2022,170700,"BRYN MAWR","PA","house","residential",0,0,2389.46,"N",FALSE,"N",FALSE,202206,"1530 Page St, Philadelphia, PA, USA",39.98387661,-75.15900224,1
"13560",321050900,"1615 EDGLEY ST",19121,9869.26,670.04,2379.48,2934.88,15853.66,TRUE,FALSE,6,2021,2016,2022,129300,"PHILADELPHIA","PA","house","residential",0,0,1809.94,"N",FALSE,"N",FALSE,202206,"1615 Edgley St, Philadelphia, PA, USA",39.98586993,-75.15994518,1
"13561",521201600,"4432 OVERBROOK AVE",19131,5243.03,340.27,506.48,1311.98,7401.76,TRUE,FALSE,2,2021,2020,2022,166100,NA,NA,"house","residential",0,0,2325.07,"N",FALSE,"N",FALSE,202206,"4432 Overbrook Ave, Philadelphia, PA, USA",40.0021755,-75.22061426,1
"13562",453225400,"4548 E THOMPSON ST",19137,0,0,0,50,50,TRUE,FALSE,1,2011,2011,2022,146300,NA,NA,"house","residential",0,629.91,1418,"N",FALSE,"N",FALSE,202206,"4548 E Thompson St, Philadelphia, PA, USA",40.00119116,-75.07162144,1
"13563",482188600,"2029 S 22ND ST",19145,0,84.85,2.67,123.66,211.18,TRUE,FALSE,1,2017,2017,2022,105200,NA,NA,"house","residential",0,0,1472.59,"N",FALSE,"N",FALSE,202206,"2029 S 22nd St, Philadelphia, PA, USA",39.92688962,-75.18248674,1
"13564",433019900,"1354 KERBAUGH ST",19140,1285.27,83.55,127.67,283.67,1780.16,TRUE,FALSE,3,2021,2019,2022,39900,NA,NA,"house","residential",0,0,558.52,"N",FALSE,"N",FALSE,202206,"1354 Kerbaugh St, Philadelphia, PA, USA",40.01460679,-75.1490585,1
"13565",421281500,"4515 N LEE ST",19120,756.37,52.95,107.78,192.31,1109.41,TRUE,FALSE,1,2020,2020,2022,48900,"PHILADELPHIA","PA","house","residential",0,0,684.5,"N",FALSE,"N",FALSE,202206,"4515 N Lee St, Philadelphia, PA, USA",40.01862965,-75.12439096,1
"13566",421288200,"4620 A ST",19120,980.35,58.82,51.47,304.24,1394.88,TRUE,FALSE,2,2021,2020,2022,60900,NA,NA,"house","residential",0,0,852.48,"N",FALSE,"N",FALSE,202206,"4620 A St, Philadelphia, PA, USA",40.02027793,-75.1227132,1
"13567",421338900,"4928 ROSEHILL ST",19120,3184.65,300.97,621.98,1504.69,5612.29,TRUE,FALSE,4,2021,2018,2022,60500,"PHILADELPHIA","PA","house","residential",0,0,846.88,"N",FALSE,"N",FALSE,202206,"4928 Rosehill St, Philadelphia, PA, USA",40.02430284,-75.11840667,1
"13568",421409500,"5345 WESTFORD RD",19120,564.44,166.12,320.89,405.08,1456.53,TRUE,FALSE,2,2018,2017,2022,92200,"MOUNT HOLLY","NJ","house","residential",0,0,1290.62,"N",FALSE,"N",FALSE,202206,"5345 Westford Rd, Philadelphia, PA, USA",40.03079333,-75.11626697,1
"13569",401002300,"1916 S 57TH ST",19143,1040.3,69.3,148.25,366.28,1624.13,TRUE,FALSE,3,2021,2019,2022,75100,NA,NA,"house","residential",0,629.91,421.34,"N",FALSE,"N",FALSE,202206,"1916 S 57th St, Philadelphia, PA, USA",39.936458,-75.22696949,1
"13570",372247600,"3008 N MARVINE ST",19133,937.98,156.09,592.6,593.81,2280.48,TRUE,FALSE,5,2021,2015,2022,28100,NA,NA,"house","residential",0,0,393.34,"N",FALSE,"N",FALSE,202206,"3008 N Marvine St, Philadelphia, PA, USA",39.99802462,-75.14885268,1
"13571",372264300,"2951 N CAMAC ST",19133,1141.43,73.88,105.19,436.1,1756.6,TRUE,FALSE,2,2021,2020,2022,40000,NA,NA,"house","residential",0,0,559.92,"N",FALSE,"N",FALSE,202206,"2951 N Camac St, Philadelphia, PA, USA",39.9973365,-75.15070238,1
"13572",321103200,"1807 WILLINGTON ST",19121,0,50.15,57.7,212.56,320.41,TRUE,FALSE,2,2017,2016,2022,39300,NA,NA,"house","residential",198600,0,550.12,"N",FALSE,"N",FALSE,202206,"1807 Willington St, Philadelphia, PA, USA",39.98085961,-75.16147687,1
"13573",321164500,"1925 PAGE ST",19121,1707.64,119.53,243.34,350.89,2421.4,TRUE,FALSE,1,2020,2020,2022,110400,"DARBY","PA","house","residential",0,0,1545.38,"N",FALSE,"N",FALSE,202206,"1925 Page St, Philadelphia, PA, USA",39.98479773,-75.16516943,1
"13574",321165000,"1935 PAGE ST",19121,11304.92,790.89,1694.89,1113.48,14904.18,TRUE,FALSE,4,2021,2018,2022,245200,"PHILADELPHIA","PA","house","residential",0,0,3432.31,"N",FALSE,"N",FALSE,202206,"1935 Page St, Philadelphia, PA, USA",39.98481602,-75.16531325,1
"13575",321174900,"1931 FONTAIN ST",19121,65.56,7.64,14.18,115.61,202.99,TRUE,FALSE,3,2021,2018,2022,67000,NA,NA,"house","residential",0,629.91,307.96,"N",FALSE,"N",FALSE,202206,"1931 Fontain St, Philadelphia, PA, USA",39.98523453,-75.16516039,1
"13576",321189300,"1736 EDGLEY ST",19121,6187.93,539.46,1654.86,2048.36,10430.61,TRUE,FALSE,5,2021,2017,2022,114600,"PHILA","PA","house","residential",0,0,1604.17,"N",FALSE,"N",FALSE,202206,"1736 Edgley St, Philadelphia, PA, USA",39.98600608,-75.16185288,1
"13577",433022700,"1345 KERBAUGH ST",19140,0,0,0,212.22,212.22,TRUE,FALSE,2,2018,2017,2022,39900,NA,NA,"house","residential",0,558.52,0,"N",FALSE,"N",FALSE,202206,"1345 Kerbaugh St, Philadelphia, PA, USA",40.01469221,-75.14882252,1
"13578",433031700,"1338 W LYCOMING ST",19140,2362.22,158.14,356.62,463.42,3340.4,TRUE,FALSE,3,2021,2019,2022,44900,"DOUGLASSVILLE","PA","house","residential",0,0,628.51,"N",FALSE,"15-Dec",FALSE,202206,"1338 W Lycoming St, Philadelphia, PA, USA",40.01509017,-75.14861028,1
"13579",433041100,"3947 N REESE ST",19140,4106.54,294.61,1255.26,1492.65,7149.06,TRUE,FALSE,5,2021,2016,2022,49800,NA,NA,"house","residential",0,0,697.1,"N",FALSE,"N",FALSE,202206,"3947 N Reese St, Philadelphia, PA, USA",40.01126193,-75.13661626,1
"13580",433041400,"3953 N REESE ST",19140,745.46,154.69,176.16,489.46,1565.77,TRUE,FALSE,3,2021,2019,2022,44200,NA,NA,"house","residential",0,0,618.71,"N",FALSE,"N",FALSE,202206,"3953 N Reese St, Philadelphia, PA, USA",40.01134697,-75.13659769,1
"13581",433043700,"4039 N REESE ST",19140,196.4,13.75,45.66,153.96,409.77,TRUE,FALSE,1,2019,2019,2022,39900,NA,NA,"house","residential",0,558.52,0,"N",FALSE,"N",FALSE,202206,"4039 N Reese St, Philadelphia, PA, USA",40.01264565,-75.13635295,1
"13582",433047100,"3940 N REESE ST",19140,1011.22,73.42,381.83,534.89,2001.36,TRUE,FALSE,5,2019,2014,2022,43300,NA,NA,"house","residential",0,606.11,0,"N",FALSE,"N",FALSE,202206,"3940 N Reese St, Philadelphia, PA, USA",40.0111958,-75.13678239,1
"13583",433049000,"4018 N REESE ST",19140,1207.54,135.67,197.69,390.65,1931.55,TRUE,FALSE,3,2021,2018,2022,44200,NA,NA,"house","residential",0,0,618.71,"N",FALSE,"N",FALSE,202206,"4018 N Reese St, Philadelphia, PA, USA",40.0123846,-75.13656114,1
"13584",433053100,"3933 N FAIRHILL ST",19140,0,0,0,101.09,101.09,TRUE,FALSE,1,2020,2020,2022,45800,NA,NA,"house","residential",0,0,641.11,"N",FALSE,"N",FALSE,202206,"3933 N Fairhill St, Philadelphia, PA, USA",40.01113775,-75.13731089,1
"13585",421417500,"4636 BOUDINOT ST",19120,58.57,13.48,59.47,130.86,262.38,TRUE,FALSE,2,2017,2012,2022,58300,NA,NA,"house","residential",0,629.91,186.17,"N",FALSE,"N",FALSE,202206,"4636 Boudinot St, Philadelphia, PA, USA",40.01971991,-75.11784477,1
"13586",421424800,"4635 BOUDINOT ST",19120,915.58,233.89,129.37,992.34,2271.18,TRUE,FALSE,9,2021,2013,2022,58400,"SMYRNA","DE","house","residential",0,0,817.48,"N",FALSE,"N",FALSE,202206,"4635 Boudinot St, Philadelphia, PA, USA",40.01967096,-75.11770357,1
"13587",421428400,"5001 BOUDINOT ST",19120,1155.82,113.77,73.26,457.53,1800.38,TRUE,FALSE,2,2021,2020,2022,71800,NA,NA,"house","residential",0,0,1005.06,"N",FALSE,"N",FALSE,202206,"5001 Boudinot St, Philadelphia, PA, USA",40.02507318,-75.11644579,1
"13588",421429100,"5015 BOUDINOT ST",19120,3355.17,224.26,497.82,1057.64,5134.89,TRUE,FALSE,3,2021,2019,2022,65800,NA,NA,"house","residential",0,0,921.07,"N",FALSE,"N",FALSE,202206,"5015 Boudinot St, Philadelphia, PA, USA",40.02525176,-75.1164333,1
"13589",364097400,"2227 PIERCE ST",19145,0,81.79,103.3,219.7,404.79,TRUE,FALSE,2,2020,2019,2022,84400,NA,NA,"house","residential",0,629.91,551.52,"N",FALSE,"N",FALSE,202206,"2227 Pierce St, Philadelphia, PA, USA",39.93026375,-75.18230421,1
"13590",364101500,"2357 PIERCE ST",19145,8775.88,599.79,2723.81,2942.84,15042.32,TRUE,FALSE,8,2021,2014,2022,90200,"PHILADELPHIA","PA","house","residential",0,0,1262.62,"N",FALSE,"N",FALSE,202206,"2357 Pierce St, Philadelphia, PA, USA",39.93052343,-75.18441335,1
"13591",364106100,"2352 PIERCE ST",19145,-39.74,152.33,210.7,366.92,690.21,TRUE,FALSE,4,2021,2018,2022,71700,NA,NA,"house","residential",0,0,1003.66,"N",FALSE,"N",FALSE,202206,"2352 Pierce St, Philadelphia, PA, USA",39.93040285,-75.18437505,1
"13592",364109600,"2329 MOORE ST",19145,7803.1,560.31,3984.72,1958.86,14306.99,TRUE,FALSE,11,2021,2011,2022,82400,NA,NA,"house","residential",0,629.91,523.53,"Y",FALSE,"N",FALSE,202206,"2329 Moore St, Philadelphia, PA, USA",39.93007359,-75.1842453,1
"13593",406108900,"2542 CARROLL ST",19142,1944.15,130.91,202.46,573.41,2850.93,TRUE,FALSE,4,2021,2018,2022,63900,"SEWELL","NJ","house","residential",0,0,894.47,"Y",FALSE,"N",FALSE,202206,"2542 Carroll St, Philadelphia, PA, USA",39.91839315,-75.23441502,1
"13594",321208200,"1815 N BOUVIER ST",19121,11653.13,782.34,1984.55,1569.27,15989.29,TRUE,FALSE,4,2021,2018,2022,252300,NA,NA,"house","residential",0,629.91,2901.79,"N",FALSE,"N",FALSE,202206,"1815 N Bouvier St, Philadelphia, PA, USA",39.9811867,-75.16302592,1
"13595",321233500,"2023 N CLEVELAND ST",19121,783.6,165.52,177.25,455.32,1581.69,TRUE,FALSE,4,2021,2018,2022,95200,"PHILADELPHIA","PA","house","residential",0,0,1332.61,"N",FALSE,"N",FALSE,202206,"2023 N Cleveland St, Philadelphia, PA, USA",39.98432303,-75.16368695,1
"13596",321238400,"1835 N GRATZ ST",19121,4744.11,402.33,2421.96,1286.35,8854.75,TRUE,FALSE,11,2021,2011,2022,60300,NA,NA,"house","residential",0,629.91,214.17,"N",FALSE,"N",FALSE,202206,"1835 N Gratz St, Philadelphia, PA, USA",39.98197573,-75.16446894,1
"13597",321242600,"2031 N GRATZ ST",19121,556.73,110.06,105.88,354.91,1127.58,TRUE,FALSE,2,2021,2020,2022,165200,"BROOKLYN","NY","house","residential",0,0,2312.47,"N",FALSE,"N",FALSE,202206,"2031 N Gratz St, Philadelphia, PA, USA",39.98488381,-75.16405826,1
"13598",321245700,"1814 N GRATZ ST",19121,5583.95,362.4,539.43,1383.26,7869.04,TRUE,FALSE,2,2021,2020,2022,176900,"BROOKLYN","NY","house","residential",0,0,2476.25,"N",FALSE,"N",FALSE,202206,"1814 N Gratz St, Philadelphia, PA, USA",39.98163653,-75.16469098,1
"13599",433071600,"3938 N 6TH ST",19140,681.79,40.91,38.43,268.15,1029.28,TRUE,FALSE,2,2021,2020,2022,42400,"PHILADELPHIA","PA","house","residential",0,0,593.52,"N",FALSE,"N",FALSE,202206,"3938 N 6th St, Philadelphia, PA, USA",40.01133342,-75.13810058,1
"13600",433074300,"4032 N 6TH ST",19140,0,155.75,253.52,505.31,914.58,TRUE,FALSE,4,2021,2018,2022,47800,NA,NA,"house","residential",0,0,669.1,"N",FALSE,"N",FALSE,202206,"4032 N 6th St, Philadelphia, PA, USA",40.01274798,-75.13778941,1
"13601",433075000,"4046 N 6TH ST",19140,2403.09,371.77,1105.64,880.13,4760.63,TRUE,FALSE,7,2021,2014,2022,49300,"PHILADELPHIA","PA","house","residential",0,0,690.1,"Y",FALSE,"N",FALSE,202206,"4046 N 6th St, Philadelphia, PA, USA",40.0129427,-75.13774666,1
"13602",433075400,"4054 N 6TH ST",19140,1554.54,137.95,268.12,676.63,2637.24,TRUE,FALSE,3,2021,2019,2022,47800,NA,NA,"house","residential",0,0,669.1,"N",FALSE,"N",FALSE,202206,"4054 N 6th St, Philadelphia, PA, USA",40.01305396,-75.13772224,1
"13603",433079100,"4017 N MARSHALL ST",19140,1489.9,96.7,143.93,527.32,2257.85,TRUE,FALSE,2,2021,2020,2022,47200,"PHILADELPHIA","PA","house","residential",0,0,660.71,"N",FALSE,"N",FALSE,202206,"4017 N Marshall St, Philadelphia, PA, USA",40.01261445,-75.13851871,1
"13604",381000600,"2810 N 24TH ST",19132,4389.03,304.39,1597.75,1255.63,7546.8,TRUE,FALSE,9,2021,2013,2022,37200,NA,NA,"house","residential",0,0,520.73,"Y",FALSE,"N",FALSE,202206,"2810 N 24th St, Philadelphia, PA, USA",39.99782797,-75.17044895,1
"13605",381001000,"2818 N 24TH ST",19132,0,0,0,47.55,47.55,TRUE,FALSE,1,2016,2016,2022,37200,NA,NA,"house","residential",0,520.73,0,"N",FALSE,"N",FALSE,202206,"2818 N 24th St, Philadelphia, PA, USA",39.99794071,-75.17042382,1
"13606",381002200,"2842 N 24TH ST",19132,174.07,67.71,76.2,273.06,591.04,TRUE,FALSE,2,2021,2020,2022,37200,NA,NA,"house","residential",0,0,520.73,"N",FALSE,"N",FALSE,202206,"2842 N 24th St, Philadelphia, PA, USA",39.99827892,-75.17034844,1
"13607",381004400,"2934 N 24TH ST",19132,0,0,0,51.72,51.72,TRUE,FALSE,1,2017,2017,2022,36800,"COATESVILLE","PA","house","residential",0,515.13,0,"N",FALSE,"N",FALSE,202206,"2934 N 24th St, Philadelphia, PA, USA",39.99966325,-75.1700406,1
"13608",381004500,"2936 N 24TH ST",19132,881.49,55.78,72.3,397.55,1407.12,TRUE,FALSE,2,2021,2020,2022,36800,"PHILADELPHIA","PA","house","residential",0,0,515.13,"N",FALSE,"N",FALSE,202206,"2936 N 24th St, Philadelphia, PA, USA",39.99969162,-75.17003432,1
"13609",381006300,"3008 N 24TH ST",19132,0,0,0,242.99,242.99,TRUE,FALSE,3,2020,2016,2022,44900,NA,NA,"house","residential",0,0,628.51,"N",FALSE,"N",FALSE,202206,"3008 N 24th St, Philadelphia, PA, USA",40.0008947,-75.16977969,1
"13610",394203400,"1915 S SARTAIN ST",19148,9537.31,674.32,1288.1,2333.23,13832.96,TRUE,FALSE,3,2021,2019,2022,246800,NA,NA,"house","residential",0,0,3454.71,"N",FALSE,"N",FALSE,202206,"1915 S Sartain St, Philadelphia, PA, USA",39.92604368,-75.16490451,1
"13611",406109800,"2560 CARROLL ST",19142,2307.43,149.75,222.9,530.16,3210.24,TRUE,FALSE,2,2021,2020,2022,73100,"FOLCROFT","PA","house","residential",0,0,1023.25,"N",FALSE,"N",FALSE,202206,"2560 Carroll St, Philadelphia, PA, USA",39.91819221,-75.23417804,1
"13612",406114300,"2535 MASSEY ST",19142,985.01,65.61,140.21,362.26,1553.09,TRUE,FALSE,3,2021,2019,2022,65700,NA,NA,"house","residential",0,629.91,289.76,"N",FALSE,"N",FALSE,202206,"2535 Massey St, Philadelphia, PA, USA",39.91818867,-75.23492799,1
"13613",406119100,"2514 MASSEY ST",19142,703.76,45.93,74.82,243.35,1067.86,TRUE,FALSE,3,2021,2019,2022,65700,"PHILADELPHIA","PA","house","residential",0,629.91,289.76,"N",FALSE,"N",FALSE,202206,"2514 Massey St, Philadelphia, PA, USA",39.91833463,-75.23530113,1
"13614",592172000,"505 BRINTON ST",19144,764.74,77.03,103.14,291,1235.91,TRUE,FALSE,2,2021,2020,2022,82600,"PHILADELPHIA","PA","house","residential",0,629.91,526.32,"N",FALSE,"N",FALSE,202206,"505 Brinton St, Philadelphia, PA, USA",40.05034126,-75.17671194,1
"13615",592176200,"216 E JOHNSON ST",19144,6059.03,405.17,881.58,1669.57,9015.35,TRUE,FALSE,4,2021,2012,2022,125200,NA,NA,"house","residential",0,0,1752.55,"N",FALSE,"N",FALSE,202206,"216 E Johnson St, Philadelphia, PA, USA",40.04922284,-75.17873149,1
"13616",592178800,"508 E JOHNSON ST",19144,696.05,48.72,99.19,184.99,1028.95,TRUE,FALSE,1,2020,2020,2022,12700,"WYNCOTE","PA","house","residential",0,0,177.77,"N",FALSE,"N",FALSE,202206,"508 E Johnson St, Philadelphia, PA, USA",40.05074884,-75.17721662,1
"13617",321274800,"2121 N UBER ST",19121,6616.2,550.1,2465.13,1300.02,10931.45,TRUE,FALSE,7,2021,2014,2022,128200,NA,NA,"house","residential",0,629.91,1164.63,"N",FALSE,"N",FALSE,202206,"2121 N Uber St, Philadelphia, PA, USA",39.98620151,-75.16516537,1
"13618",321288100,"2033 N 20TH ST",19121,10627.31,707.61,1503.53,2634.65,15473.1,TRUE,FALSE,3,2021,2019,2022,225500,NA,NA,"house","residential",0,0,3156.55,"N",FALSE,"N",FALSE,202206,"2033 N 20th St, Philadelphia, PA, USA",39.98538121,-75.16614532,1
"13619",322015100,"2119 N WOODSTOCK ST",19121,634.56,41.19,61.3,348.49,1085.54,TRUE,FALSE,2,2021,2020,2022,127700,NA,NA,"house","residential",0,629.91,1157.63,"N",FALSE,"N",FALSE,202206,"2119 N Woodstock St, Philadelphia, PA, USA",39.98636472,-75.16660725,1
"13620",322025100,"2120 N WOODSTOCK ST",19121,1236.04,86.51,459.48,575.36,2357.39,TRUE,FALSE,4,2019,2016,2022,21000,NA,NA,"house","residential",95100,0,293.96,"N",FALSE,"N",FALSE,202206,"2120 N Woodstock St, Philadelphia, PA, USA",39.98641306,-75.16674822,1
"13621",322042300,"2144 N LAMBERT ST",19121,1847.69,164.36,250.45,426.57,2689.07,TRUE,FALSE,3,2021,2019,2022,111800,NA,NA,"house","residential",0,629.91,935.07,"N",FALSE,"N",FALSE,202206,"2144 N Lambert St, Philadelphia, PA, USA",39.98682904,-75.16724176,1
"13622",631339900,"516 ARTHUR ST",19111,36.7,2.66,7.27,2.87,50.78,TRUE,FALSE,2,2020,2019,2022,216900,NA,NA,"house","residential",0,629.91,2406.26,"N",FALSE,"N",FALSE,202206,"516 Arthur St, Philadelphia, PA, USA",40.07807947,-75.08062916,1
"13623",632000128,"527 STRAHLE ST",19111,5467.14,354.82,528.14,1358.84,7708.94,TRUE,FALSE,2,2021,2020,2022,218200,"PHILADELPHIA","PA","house","residential",0,629.91,2424.45,"N",FALSE,"N",FALSE,202206,"527 Strahle St, Philadelphia, PA, USA",40.08086309,-75.07660368,1
